4,0.8,0.2,0.2,0.3,0.2,0.2,0.2,1,2,2,6.7943e-07,9.1585e-11,2.3934e-05,1.1364e-07,3.4819e-05,2.4052e-07,8.609e-08,1.4708e-12,5.4276e-06,5.8444e-09
4,0.6,0.2,0.2,0.3,0.2,0.2,0.2,1,2,2,-4.0204e-08,3.1974e-13,-8.4319e-08,1.4104e-12,-1.5883e-08,4.9738e-14,-1.8738e-10,0,8.2532e-09,1.4211e-14
4,0.4,0.2,0.2,0.3,0.2,0.2,0.2,1,2,2,-1.1386e-09,0,1.5421e-09,0,3.0585e-10,0,-1.3173e-10,0,2.3897e-10,0
4,0.2,0.2,0.2,0.3,0.2,0.2,0.2,1,2,2,1.0661e-09,0,-4.6078e-10,0,-1.0701e-09,0,-1.5141e-09,0,1.0543e-09,0
4,0.8,0.2,0.2,0.3,0.2,0.2,0.2,1,2,4,-2.6882e-10,0,-1.5293e-08,4.6185e-14,2.2386e-07,9.9423e-12,1.6953e-09,1.7764e-15,-2.1908e-07,9.5213e-12
4,0.6,0.2,0.2,0.3,0.2,0.2,0.2,1,2,4,1.5761e-09,0,-1.6569e-09,0,-5.8633e-09,7.1054e-15,7.1606e-09,1.0658e-14,-4.9833e-10,0
4,0.4,0.2,0.2,0.3,0.2,0.2,0.2,1,2,4,-7.3518e-10,0,-1.3911e-09,0,-8.0895e-10,0,6.4907e-10,0,-8.5092e-10,0
4,0.2,0.2,0.2,0.3,0.2,0.2,0.2,1,2,4,-9.045e-10,0,-1.3169e-09,0,9.3872e-10,0,-3.9396e-10,0,1.0451e-09,0
4,0.8,0.2,0.2,0.3,0.2,0.2,0.2,1,4,2,7.1694e-08,1.0196e-12,-2.1794e-06,9.4229e-10,5.5167e-06,6.0379e-09,2.818e-08,1.5632e-13,-1.3348e-07,3.535e-12
4,0.6,0.2,0.2,0.3,0.2,0.2,0.2,1,4,2,7.056e-08,9.8765e-13,8.2761e-08,1.3589e-12,8.3054e-09,1.4211e-14,-1.766e-08,6.0396e-14,1.295e-09,0
4,0.4,0.2,0.2,0.3,0.2,0.2,0.2,1,4,2,1.452e-09,0,-1.0553e-09,0,1.655e-10,0,2.3448e-10,0,1.0284e-09,0
4,0.2,0.2,0.2,0.3,0.2,0.2,0.2,1,4,2,1.4241e-09,0,7.7415e-10,0,-9.5914e-10,0,-3.6628e-10,0,-2.1521e-10,0
4,0.8,0.2,0.2,0.3,0.2,0.2,0.2,1,4,4,-7.0239e-10,0,-3.199e-08,2.0428e-13,-2.5452e-10,0,-3.8588e-10,0,-2.6909e-11,0
4,0.6,0.2,0.2,0.3,0.2,0.2,0.2,1,4,4,1.5616e-09,0,1.4787e-09,0,-6.4999e-10,0,2.5305e-09,1.7764e-15,-1.2704e-09,0
4,0.4,0.2,0.2,0.3,0.2,0.2,0.2,1,4,4,-6.0859e-10,0,9.3874e-10,0,1.536e-09,0,-7.5883e-10,0,1.2097e-10,0
4,0.2,0.2,0.2,0.3,0.2,0.2,0.2,1,4,4,1.5705e-09,0,5.7042e-10,0,5.0239e-10,0,5.7252e-10,0,-5.6489e-10,0
4,0.8,0.2,0.2,0.3,0.2,0.2,0.4,1,2,2,1.1195e-05,2.4865e-08,-3.708e-05,2.7277e-07,-1.0919e-06,2.3653e-10,4.3436e-06,3.7431e-09,2.8418e-06,1.6022e-09
